MACHINE_ID,DURATION,TARGET_DURATION,SHOT_TIME,VOLUME,VENDOR_NAME,SENSOR_CODE,PRODUCT_NAME,TYPE,STATUS,SENSOR_ID,TOOL_ID,VENDOR_ID,PRODUCT_ID,UPLOAD_TIME,PROCESSING_DATE
MX-9201,40.2,35.0,2026-06-22 11:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 12:40:00,2026-06-22
MX-9201,44.3,35.0,2026-06-22 12:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 13:00:00,2026-06-22
MX-9201,38.9,35.0,2026-06-22 12:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 13:20:00,2026-06-22
MX-9201,42.8,35.0,2026-06-22 12:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 13:40:00,2026-06-22
MX-9201,38.1,35.0,2026-06-22 13:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 14:00:00,2026-06-22
MX-9201,33.1,35.0,2026-06-22 13:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 14:20:00,2026-06-22
MX-9201,31.2,35.0,2026-06-22 13:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 14:40:00,2026-06-22
MX-9201,33.3,35.0,2026-06-22 14:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 15:00:00,2026-06-22
MX-9201,31.4,35.0,2026-06-22 14:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 15:20:00,2026-06-22
MX-9201,41.3,35.0,2026-06-22 14:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 15:40:00,2026-06-22
MX-9201,37.1,35.0,2026-06-22 15:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 16:00:00,2026-06-22
MX-9201,41.0,35.0,2026-06-22 15:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 16:20:00,2026-06-22
MX-9201,38.5,35.0,2026-06-22 15:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 16:40:00,2026-06-22
MX-9201,43.3,35.0,2026-06-22 16:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 17:00:00,2026-06-22
MX-9201,43.4,35.0,2026-06-22 16:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 17:20:00,2026-06-22
MX-9201,34.9,35.0,2026-06-22 16:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 17:40:00,2026-06-22
MX-9201,36.8,35.0,2026-06-22 17:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 18:00:00,2026-06-22
MX-9201,35.5,35.0,2026-06-22 17:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 18:20:00,2026-06-22
MX-9201,30.1,35.0,2026-06-22 17:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 18:40:00,2026-06-22
MX-9201,41.5,35.0,2026-06-22 18:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 19:00:00,2026-06-22
MX-9201,44.0,35.0,2026-06-22 18:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 19:20:00,2026-06-22
MX-9201,38.1,35.0,2026-06-22 18:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 19:40:00,2026-06-22
MX-9201,35.7,35.0,2026-06-22 19:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 20:00:00,2026-06-22
MX-9201,43.6,35.0,2026-06-22 19:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 20:20:00,2026-06-22
MX-9201,26.5,35.0,2026-06-22 19:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 20:40:00,2026-06-22
MX-9201,39.0,35.0,2026-06-22 20:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 21:00:00,2026-06-22
MX-9201,38.9,35.0,2026-06-22 20:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 21:20:00,2026-06-22
MX-9201,35.3,35.0,2026-06-22 20:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 21:40:00,2026-06-22
MX-9201,45.1,35.0,2026-06-22 21:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 22:00:00,2026-06-22
MX-9201,43.0,35.0,2026-06-22 21:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 22:20:00,2026-06-22
MX-9201,36.9,35.0,2026-06-22 21:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 22:40:00,2026-06-22
MX-9201,37.7,35.0,2026-06-22 22:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 23:00:00,2026-06-22
MX-9201,36.2,35.0,2026-06-22 22:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 23:20:00,2026-06-22
MX-9201,35.6,35.0,2026-06-22 22:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-22 23:40:00,2026-06-22
MX-9201,31.7,35.0,2026-06-22 23:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 00:00:00,2026-06-22
MX-9201,45.0,35.0,2026-06-22 23:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 00:20:00,2026-06-22
MX-9201,43.2,35.0,2026-06-22 23:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 00:40:00,2026-06-22
MX-9201,42.1,35.0,2026-06-23 00:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 01:00:00,2026-06-23
MX-9201,32.7,35.0,2026-06-23 00:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 01:20:00,2026-06-23
MX-9201,48.5,35.0,2026-06-23 00:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 01:40:00,2026-06-23
MX-9201,48.0,35.0,2026-06-23 01:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 02:00:00,2026-06-23
MX-9201,39.1,35.0,2026-06-23 01:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 02:20:00,2026-06-23
MX-9201,33.7,35.0,2026-06-23 01:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 02:40:00,2026-06-23
MX-9201,33.9,35.0,2026-06-23 02:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 03:00:00,2026-06-23
MX-9201,40.2,35.0,2026-06-23 02:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 03:20:00,2026-06-23
MX-9201,33.6,35.0,2026-06-23 02:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 03:40:00,2026-06-23
MX-9201,38.0,35.0,2026-06-23 03:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 04:00:00,2026-06-23
MX-9201,43.5,35.0,2026-06-23 03:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 04:20:00,2026-06-23
MX-9201,30.7,35.0,2026-06-23 03:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 04:40:00,2026-06-23
MX-9201,48.1,35.0,2026-06-23 04:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 05:00:00,2026-06-23
MX-9201,45.9,35.0,2026-06-23 04:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 05:20:00,2026-06-23
MX-9201,32.0,35.0,2026-06-23 04:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 05:40:00,2026-06-23
MX-9201,31.1,35.0,2026-06-23 05:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 06:00:00,2026-06-23
MX-9201,36.7,35.0,2026-06-23 05:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 06:20:00,2026-06-23
MX-9201,33.0,35.0,2026-06-23 05:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 06:40:00,2026-06-23
MX-9201,36.8,35.0,2026-06-23 06:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 07:00:00,2026-06-23
MX-9201,25.3,35.0,2026-06-23 06:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 07:20:00,2026-06-23
MX-9201,37.0,35.0,2026-06-23 06:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 07:40:00,2026-06-23
MX-9201,47.1,35.0,2026-06-23 07:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 08:00:00,2026-06-23
MX-9201,32.6,35.0,2026-06-23 07:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 08:20:00,2026-06-23
MX-9201,36.8,35.0,2026-06-23 07:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 08:40:00,2026-06-23
MX-9201,30.8,35.0,2026-06-23 08:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 09:00:00,2026-06-23
MX-9201,41.3,35.0,2026-06-23 08:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 09:20:00,2026-06-23
MX-9201,37.0,35.0,2026-06-23 08:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 09:40:00,2026-06-23
MX-9201,47.8,35.0,2026-06-23 09:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 10:00:00,2026-06-23
MX-9201,39.2,35.0,2026-06-23 09:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 10:20:00,2026-06-23
MX-9201,36.3,35.0,2026-06-23 09:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 10:40:00,2026-06-23
MX-9201,40.9,35.0,2026-06-23 10:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 11:00:00,2026-06-23
MX-9201,35.6,35.0,2026-06-23 10:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 11:20:00,2026-06-23
MX-9201,31.5,35.0,2026-06-23 10:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 11:40:00,2026-06-23
MX-9201,39.6,35.0,2026-06-23 11:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 12:00:00,2026-06-23
MX-9201,37.3,35.0,2026-06-23 11:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 12:20:00,2026-06-23
MX-9201,39.0,35.0,2026-06-23 11:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 12:40:00,2026-06-23
MX-9201,40.0,35.0,2026-06-23 12:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 13:00:00,2026-06-23
MX-9201,35.6,35.0,2026-06-23 12:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 13:20:00,2026-06-23
MX-9201,40.2,35.0,2026-06-23 12:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 13:40:00,2026-06-23
MX-9201,46.8,35.0,2026-06-23 13:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 14:00:00,2026-06-23
MX-9201,32.7,35.0,2026-06-23 13:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 14:20:00,2026-06-23
MX-9201,46.8,35.0,2026-06-23 13:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 14:40:00,2026-06-23
MX-9201,36.9,35.0,2026-06-23 14:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 15:00:00,2026-06-23
MX-9201,34.3,35.0,2026-06-23 14:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 15:20:00,2026-06-23
MX-9201,50.2,35.0,2026-06-23 14:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 15:40:00,2026-06-23
MX-9201,38.9,35.0,2026-06-23 15:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 16:00:00,2026-06-23
MX-9201,44.9,35.0,2026-06-23 15:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 16:20:00,2026-06-23
MX-9201,42.2,35.0,2026-06-23 15:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 16:40:00,2026-06-23
MX-9201,29.8,35.0,2026-06-23 16:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 17:00:00,2026-06-23
MX-9201,38.7,35.0,2026-06-23 16:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 17:20:00,2026-06-23
MX-9201,35.5,35.0,2026-06-23 16:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 17:40:00,2026-06-23
MX-9201,31.5,35.0,2026-06-23 17:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 18:00:00,2026-06-23
MX-9201,29.4,35.0,2026-06-23 17:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 18:20:00,2026-06-23
MX-9201,38.7,35.0,2026-06-23 17:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 18:40:00,2026-06-23
MX-9201,41.1,35.0,2026-06-23 18:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 19:00:00,2026-06-23
MX-9201,40.1,35.0,2026-06-23 18:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 19:20:00,2026-06-23
MX-9201,36.6,35.0,2026-06-23 18:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 19:40:00,2026-06-23
MX-9201,34.2,35.0,2026-06-23 19:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 20:00:00,2026-06-23
MX-9201,33.3,35.0,2026-06-23 19:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 20:20:00,2026-06-23
MX-9201,35.4,35.0,2026-06-23 19:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 20:40:00,2026-06-23
MX-9201,33.0,35.0,2026-06-23 20:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 21:00:00,2026-06-23
MX-9201,37.1,35.0,2026-06-23 20:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 21:20:00,2026-06-23
MX-9201,38.0,35.0,2026-06-23 20:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 21:40:00,2026-06-23
MX-9201,33.7,35.0,2026-06-23 21:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 22:00:00,2026-06-23
MX-9201,37.0,35.0,2026-06-23 21:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 22:20:00,2026-06-23
MX-9201,34.4,35.0,2026-06-23 21:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 22:40:00,2026-06-23
MX-9201,38.1,35.0,2026-06-23 22:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 23:00:00,2026-06-23
MX-9201,40.7,35.0,2026-06-23 22:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 23:20:00,2026-06-23
MX-9201,39.0,35.0,2026-06-23 22:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-23 23:40:00,2026-06-23
MX-9201,40.5,35.0,2026-06-23 23:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 00:00:00,2026-06-23
MX-9201,30.0,35.0,2026-06-23 23:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 00:20:00,2026-06-23
MX-9201,36.3,35.0,2026-06-23 23:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 00:40:00,2026-06-23
MX-9201,39.5,35.0,2026-06-24 00:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 01:00:00,2026-06-24
MX-9201,41.3,35.0,2026-06-24 00:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 01:20:00,2026-06-24
MX-9201,30.2,35.0,2026-06-24 00:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 01:40:00,2026-06-24
MX-9201,38.9,35.0,2026-06-24 01:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 02:00:00,2026-06-24
MX-9201,44.1,35.0,2026-06-24 01:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 02:20:00,2026-06-24
MX-9201,37.3,35.0,2026-06-24 01:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 02:40:00,2026-06-24
MX-9201,37.7,35.0,2026-06-24 02:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 03:00:00,2026-06-24
MX-9201,40.4,35.0,2026-06-24 02:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 03:20:00,2026-06-24
MX-9201,39.4,35.0,2026-06-24 02:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 03:40:00,2026-06-24
MX-9201,41.5,35.0,2026-06-24 03:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 04:00:00,2026-06-24
MX-9201,38.5,35.0,2026-06-24 03:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 04:20:00,2026-06-24
MX-9201,38.9,35.0,2026-06-24 03:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 04:40:00,2026-06-24
MX-9201,34.3,35.0,2026-06-24 04:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 05:00:00,2026-06-24
MX-9201,37.3,35.0,2026-06-24 04:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 05:20:00,2026-06-24
MX-9201,44.4,35.0,2026-06-24 04:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 05:40:00,2026-06-24
MX-9201,37.1,35.0,2026-06-24 05:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 06:00:00,2026-06-24
MX-9201,37.3,35.0,2026-06-24 05:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 06:20:00,2026-06-24
MX-9201,35.7,35.0,2026-06-24 05:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 06:40:00,2026-06-24
MX-9201,42.1,35.0,2026-06-24 06:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 07:00:00,2026-06-24
MX-9201,33.9,35.0,2026-06-24 06:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 07:20:00,2026-06-24
MX-9201,42.7,35.0,2026-06-24 06:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 07:40:00,2026-06-24
MX-9201,33.5,35.0,2026-06-24 07:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 08:00:00,2026-06-24
MX-9201,32.9,35.0,2026-06-24 07:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 08:20:00,2026-06-24
MX-9201,39.2,35.0,2026-06-24 07:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 08:40:00,2026-06-24
MX-9201,38.8,35.0,2026-06-24 08:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 09:00:00,2026-06-24
MX-9201,39.6,35.0,2026-06-24 08:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 09:20:00,2026-06-24
MX-9201,43.4,35.0,2026-06-24 08:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 09:40:00,2026-06-24
MX-9201,36.1,35.0,2026-06-24 09:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 10:00:00,2026-06-24
MX-9201,40.3,35.0,2026-06-24 09:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 10:20:00,2026-06-24
MX-9201,33.6,35.0,2026-06-24 09:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 10:40:00,2026-06-24
MX-9201,44.4,35.0,2026-06-24 10:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 11:00:00,2026-06-24
MX-9201,41.3,35.0,2026-06-24 10:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 11:20:00,2026-06-24
MX-9201,40.8,35.0,2026-06-24 10:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 11:40:00,2026-06-24
MX-9201,39.1,35.0,2026-06-24 11:00:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 12:00:00,2026-06-24
MX-9201,34.3,35.0,2026-06-24 11:20:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 12:20:00,2026-06-24
MX-9201,36.5,35.0,2026-06-24 11:40:00,1,ACME PRECISION,CNT-99100,Turbo Housing Shell,Injection Molding,active,99100,5200,900,10,2026-06-24 12:40:00,2026-06-24
